InventoryID,SnapshotDateKey,WarehouseID,ProductID,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,StockStatus
INV00002073,20260625,W000010,P000157,827,202,207,2,820,250,Healthy
INV00002074,20260625,W000010,P000154,1068,153,899,10,312,250,Medium Stock
INV00002075,20260625,W000010,P000151,1283,63,938,10,398,250,Medium Stock
INV00002076,20260625,W000010,P000152,1094,213,444,7,856,250,Healthy
INV00002077,20260625,W000010,P000153,1460,125,346,1,1238,250,Healthy
INV00002078,20260625,W000010,P000174,1083,252,335,9,991,250,Healthy
INV00002079,20260625,W000010,P000171,1170,297,785,9,673,250,Healthy
INV00002080,20260625,W000010,P000172,1246,132,918,10,450,250,Medium Stock
INV00002081,20260625,W000010,P000173,1287,355,1165,1,476,250,Medium Stock
INV00002082,20260625,W000010,P000170,1182,262,1038,9,397,250,Medium Stock
INV00002083,20260625,W000010,P000167,817,216,471,2,560,250,Healthy
INV00002084,20260625,W000010,P000168,1395,29,433,5,986,250,Healthy
INV00002085,20260625,W000010,P000169,1272,354,463,5,1158,250,Healthy
INV00002086,20260625,W000010,P000146,967,27,477,5,512,250,Healthy
INV00002087,20260625,W000010,P000143,1229,325,1243,5,306,250,Medium Stock
INV00002088,20260625,W000010,P000144,849,74,482,8,433,250,Medium Stock
INV00002089,20260625,W000010,P000145,1454,39,824,3,666,250,Healthy
INV00002090,20260625,W000010,P000150,1443,93,1090,1,445,250,Medium Stock
INV00002091,20260625,W000010,P000147,1413,385,701,8,1089,250,Healthy
INV00002092,20260625,W000010,P000148,1130,161,959,4,328,250,Medium Stock
INV00002093,20260625,W000010,P000149,1077,185,350,8,904,250,Healthy
INV00002094,20260625,W000010,P000166,1393,180,1157,2,414,250,Medium Stock
INV00002095,20260625,W000010,P000163,813,35,434,4,410,250,Medium Stock
INV00002096,20260625,W000010,P000164,1181,248,706,5,718,250,Healthy
INV00002097,20260625,W000010,P000165,966,52,426,2,590,250,Healthy
INV00002098,20260625,W000010,P000162,1315,113,1136,3,289,250,Medium Stock
INV00002099,20260625,W000010,P000159,1372,314,1043,8,635,250,Healthy
INV00002100,20260625,W000010,P000160,1344,364,574,6,1128,250,Healthy
INV00002101,20260625,W000010,P000161,1271,39,381,2,927,250,Healthy
INV00002102,20260625,W000010,P000121,817,122,543,4,392,250,Medium Stock
INV00002103,20260625,W000010,P000120,1171,71,700,9,533,250,Healthy
INV00002104,20260625,W000010,P000119,1335,390,1045,2,678,250,Healthy
INV00002105,20260625,W000010,P000122,1111,14,346,3,776,250,Healthy
INV00002106,20260625,W000010,P000125,931,72,432,4,567,250,Healthy
INV00002107,20260625,W000010,P000124,928,107,340,1,694,250,Healthy
INV00002108,20260625,W000010,P000123,1235,353,1098,1,489,250,Medium Stock
INV00002109,20260625,W000010,P000126,879,9,672,6,210,250,Low Stock
INV00002110,20260625,W000010,P000137,843,50,288,0,605,250,Healthy
INV00002111,20260625,W000010,P000136,1475,262,468,7,1262,250,Healthy
INV00002112,20260625,W000010,P000135,921,129,254,1,795,250,Healthy
INV00002113,20260625,W000010,P000138,1108,5,320,1,792,250,Healthy
INV00002114,20260625,W000010,P000141,1416,105,905,3,613,250,Healthy
INV00002115,20260625,W000010,P000140,989,179,262,1,905,250,Healthy
INV00002116,20260625,W000010,P000139,949,142,811,5,275,250,Medium Stock
INV00002117,20260625,W000010,P000142,1160,82,760,9,473,250,Medium Stock
INV00002118,20260625,W000010,P000133,1047,258,844,1,460,250,Medium Stock
INV00002119,20260625,W000010,P000132,901,7,722,3,183,250,Low Stock
INV00002120,20260625,W000010,P000131,996,144,403,8,729,250,Healthy
INV00002121,20260625,W000010,P000134,804,185,298,3,688,250,Healthy
INV00002122,20260625,W000010,P000129,1316,362,821,5,852,250,Healthy
INV00002123,20260625,W000010,P000128,1403,94,749,10,738,250,Healthy
INV00002124,20260625,W000010,P000127,909,92,563,6,432,250,Medium Stock
INV00002125,20260625,W000010,P000130,1234,109,794,3,546,250,Healthy
INV00002126,20260625,W000010,P000181,1217,57,575,1,698,250,Healthy
INV00002127,20260625,W000010,P000182,1277,56,798,2,533,250,Healthy
INV00002128,20260625,W000010,P000183,1307,390,708,4,985,250,Healthy
INV00002129,20260625,W000010,P000184,1370,369,430,1,1308,250,Healthy
INV00002130,20260625,W000010,P000185,1135,252,395,6,986,250,Healthy
INV00002131,20260625,W000010,P000186,1090,233,878,4,441,250,Medium Stock
INV00002132,20260625,W000010,P000178,1254,115,840,6,523,250,Healthy
INV00002133,20260625,W000010,P000179,1097,219,456,1,859,250,Healthy
INV00002134,20260625,W000010,P000180,1287,347,702,2,930,250,Healthy
INV00002135,20260625,W000010,P000175,813,172,700,10,275,250,Medium Stock
INV00002136,20260625,W000010,P000176,907,202,669,8,432,250,Medium Stock
INV00002137,20260625,W000010,P000177,1474,346,538,1,1281,250,Healthy
INV00002138,20260625,W000010,P000187,946,202,639,9,500,250,Medium Stock
INV00002139,20260625,W000010,P000189,904,86,264,5,721,250,Healthy
INV00002140,20260625,W000010,P000188,1003,173,440,9,727,250,Healthy
INV00002141,20260625,W000010,P000195,1213,62,493,6,776,250,Healthy
INV00002142,20260625,W000010,P000194,1311,142,1073,9,371,250,Medium Stock
INV00002143,20260625,W000010,P000193,1407,139,1083,10,453,250,Medium Stock
INV00002144,20260625,W000010,P000192,1209,182,765,10,616,250,Healthy
INV00002145,20260625,W000010,P000191,1417,207,820,8,796,250,Healthy
INV00002146,20260625,W000010,P000190,1085,75,697,1,462,250,Medium Stock
INV00002147,20260625,W000011,P000070,925,128,711,7,335,250,Medium Stock
INV00002148,20260625,W000011,P000071,1036,68,250,1,853,250,Healthy
INV00002149,20260625,W000011,P000072,854,34,687,10,191,250,Low Stock
INV00002150,20260625,W000011,P000067,827,248,398,6,671,250,Healthy
INV00002151,20260625,W000011,P000068,1419,347,1022,2,742,250,Healthy
INV00002152,20260625,W000011,P000069,1110,318,923,1,504,250,Healthy
INV00002153,20260625,W000011,P000079,878,252,703,3,424,250,Medium Stock
INV00002154,20260625,W000011,P000080,1100,254,772,8,574,250,Healthy
INV00002155,20260625,W000011,P000081,1067,277,619,8,717,250,Healthy
INV00002156,20260625,W000011,P000082,1359,9,1055,0,313,250,Medium Stock
INV00002157,20260625,W000011,P000083,1240,60,652,7,641,250,Healthy
INV00002158,20260625,W000011,P000084,1122,192,715,7,592,250,Healthy
INV00002159,20260625,W000011,P000076,836,8,258,8,578,250,Healthy
INV00002160,20260625,W000011,P000077,1475,440,1003,2,910,250,Healthy
INV00002161,20260625,W000011,P000078,1303,220,441,4,1078,250,Healthy
INV00002162,20260625,W000011,P000073,1198,249,1071,1,375,250,Medium Stock
INV00002163,20260625,W000011,P000074,1382,345,1349,10,368,250,Medium Stock
INV00002164,20260625,W000011,P000075,1367,350,1305,7,405,250,Medium Stock
INV00002165,20260625,W000011,P000063,1375,80,809,0,646,250,Healthy
INV00002166,20260625,W000011,P000062,1200,134,772,9,553,250,Healthy
INV00002167,20260625,W000011,P000061,1186,315,992,5,504,250,Healthy
INV00002168,20260625,W000011,P000066,1091,164,313,0,942,250,Healthy
INV00002169,20260625,W000011,P000065,1404,23,416,5,1006,250,Healthy
INV00002170,20260625,W000011,P000064,1157,298,318,10,1127,250,Healthy
INV00002171,20260625,W000011,P000060,1149,194,367,6,970,250,Healthy
INV00002172,20260625,W000011,P000059,1153,182,688,5,642,250,Healthy
INV00002173,20260625,W000011,P000058,857,125,449,3,530,250,Healthy
INV00002174,20260625,W000011,P000057,1463,159,930,1,691,250,Healthy
INV00002175,20260625,W000011,P000056,867,156,321,5,697,250,Healthy
INV00002176,20260625,W000011,P000055,973,10,747,5,231,250,Low Stock
INV00002177,20260625,W000011,P000039,838,117,623,9,323,250,Medium Stock
INV00002178,20260625,W000011,P000038,1327,215,581,0,961,250,Healthy
INV00002179,20260625,W000011,P000037,1280,301,338,5,1238,250,Healthy
INV00002180,20260625,W000011,P000042,1186,292,694,5,779,250,Healthy
INV00002181,20260625,W000011,P000041,1386,50,1114,7,315,250,Medium Stock
INV00002182,20260625,W000011,P000040,902,105,545,7,455,250,Medium Stock
INV00002183,20260625,W000011,P000045,1314,391,1036,2,667,250,Healthy
INV00002184,20260625,W000011,P000044,1429,153,688,6,888,250,Healthy
INV00002185,20260625,W000011,P000043,1006,254,902,1,357,250,Medium Stock
INV00002186,20260625,W000011,P000048,1348,109,585,4,868,250,Healthy
INV00002187,20260625,W000011,P000047,848,76,595,3,326,250,Medium Stock
INV00002188,20260625,W000011,P000046,1439,380,551,9,1259,250,Healthy
INV00002189,20260625,W000011,P000051,897,172,492,1,576,250,Healthy
INV00002190,20260625,W000011,P000050,1380,410,1331,6,453,250,Medium Stock
INV00002191,20260625,W000011,P000049,1014,177,316,10,865,250,Healthy
INV00002192,20260625,W000011,P000054,1109,258,580,6,781,250,Healthy
INV00002193,20260625,W000011,P000053,1479,276,992,3,760,250,Healthy
INV00002194,20260625,W000011,P000052,1224,205,542,9,878,250,Healthy
INV00002195,20260625,W000011,P000089,1327,232,998,8,553,250,Healthy
INV00002196,20260625,W000011,P000090,984,9,726,2,265,250,Medium Stock
INV00002197,20260625,W000011,P000091,1390,255,547,10,1088,250,Healthy
INV00002198,20260625,W000011,P000092,1278,137,936,8,471,250,Medium Stock
INV00002199,20260625,W000011,P000085,1429,393,1252,9,561,250,Healthy
INV00002200,20260625,W000011,P000086,1441,30,828,3,640,250,Healthy
INV00002201,20260625,W000011,P000087,1173,236,432,3,974,250,Healthy
INV00002202,20260625,W000011,P000088,954,153,666,6,435,250,Medium Stock
INV00002203,20260625,W000011,P000093,1126,32,880,3,275,250,Medium Stock
INV00002204,20260625,W000011,P000094,1222,136,564,10,784,250,Healthy
INV00002205,20260625,W000011,P000010,964,131,834,3,258,250,Medium Stock
INV00002206,20260625,W000011,P000011,1215,122,383,2,952,250,Healthy
INV00002207,20260625,W000011,P000012,996,14,453,4,553,250,Healthy
INV00002208,20260625,W000011,P000013,1275,248,877,6,640,250,Healthy
INV00002209,20260625,W000011,P000014,1232,331,1239,0,324,250,Medium Stock
INV00002210,20260625,W000011,P000015,1006,81,496,2,589,250,Healthy
INV00002211,20260625,W000011,P000016,829,66,463,10,422,250,Medium Stock
INV00002212,20260625,W000011,P000017,1363,90,949,0,504,250,Healthy
INV00002213,20260625,W000011,P000018,1297,10,317,1,989,250,Healthy
INV00002214,20260625,W000011,P000022,1121,308,590,1,838,250,Healthy
INV00002215,20260625,W000011,P000023,1216,186,967,10,425,250,Medium Stock
INV00002216,20260625,W000011,P000024,892,203,362,3,730,250,Healthy
INV00002217,20260625,W000011,P000019,914,256,357,8,805,250,Healthy
INV00002218,20260625,W000011,P000020,1480,424,1455,4,445,250,Medium Stock
INV00002219,20260625,W000011,P000021,1308,46,513,9,832,250,Healthy
INV00002220,20260625,W000011,P000028,925,160,554,9,522,250,Healthy
INV00002221,20260625,W000011,P000029,1199,120,696,3,620,250,Healthy
INV00002222,20260625,W000011,P000030,947,54,379,3,619,250,Healthy
INV00002223,20260625,W000011,P000025,1081,225,679,4,623,250,Healthy
INV00002224,20260625,W000011,P000026,1403,28,788,8,635,250,Healthy
INV00002225,20260625,W000011,P000027,1183,57,572,8,660,250,Healthy
INV00002226,20260625,W000011,P000034,1233,243,994,3,479,250,Medium Stock
INV00002227,20260625,W000011,P000035,1084,74,602,7,549,250,Healthy
INV00002228,20260625,W000011,P000036,1176,157,287,10,1036,250,Healthy
INV00002229,20260625,W000011,P000031,1420,17,1148,10,279,250,Medium Stock
INV00002230,20260625,W000011,P000032,855,122,454,8,515,250,Healthy
INV00002231,20260625,W000011,P000033,1193,158,924,5,422,250,Medium Stock
INV00002232,20260625,W000011,P000007,924,273,481,7,709,250,Healthy
INV00002233,20260625,W000011,P000008,1197,4,642,4,555,250,Healthy
INV00002234,20260625,W000011,P000009,1108,46,471,4,679,250,Healthy
INV00002235,20260625,W000011,P000001,1015,82,668,10,419,250,Medium Stock
INV00002236,20260625,W000011,P000002,1124,329,706,0,747,250,Healthy
INV00002237,20260625,W000011,P000003,1080,41,727,7,387,250,Medium Stock
INV00002238,20260625,W000011,P000004,1222,170,1012,6,374,250,Medium Stock
INV00002239,20260625,W000011,P000005,902,82,463,8,513,250,Healthy
INV00002240,20260625,W000011,P000006,867,180,639,9,399,250,Medium Stock
INV00002241,20260625,W000011,P000109,1360,377,1016,7,714,250,Healthy
INV00002242,20260625,W000011,P000108,828,195,257,10,756,250,Healthy
INV00002243,20260625,W000011,P000107,1456,94,955,7,588,250,Healthy
INV00002244,20260625,W000011,P000110,1456,69,308,6,1211,250,Healthy
INV00002245,20260625,W000011,P000105,1004,156,553,9,598,250,Healthy
INV00002246,20260625,W000011,P000104,884,56,349,3,588,250,Healthy
INV00002247,20260625,W000011,P000103,1328,365,1330,10,353,250,Medium Stock
INV00002248,20260625,W000011,P000106,933,210,555,7,581,250,Healthy
INV00002249,20260625,W000011,P000097,1289,376,469,4,1192,250,Healthy
INV00002250,20260625,W000011,P000096,977,167,516,3,625,250,Healthy
INV00002251,20260625,W000011,P000095,886,212,595,2,501,250,Healthy
INV00002252,20260625,W000011,P000098,1202,193,863,3,529,250,Healthy
INV00002253,20260625,W000011,P000101,821,242,235,8,820,250,Healthy
INV00002254,20260625,W000011,P000100,1462,313,823,1,951,250,Healthy
INV00002255,20260625,W000011,P000099,1273,101,542,2,830,250,Healthy
INV00002256,20260625,W000011,P000102,850,205,843,6,206,250,Low Stock
INV00002257,20260625,W000011,P000117,1414,133,461,1,1085,250,Healthy
INV00002258,20260625,W000011,P000116,1176,87,832,1,430,250,Medium Stock
INV00002259,20260625,W000011,P000115,814,183,737,6,254,250,Medium Stock
INV00002260,20260625,W000011,P000118,1264,344,827,1,780,250,Healthy
INV00002261,20260625,W000011,P000113,1029,104,421,4,708,250,Healthy
INV00002262,20260625,W000011,P000112,1094,253,660,2,685,250,Healthy
INV00002263,20260625,W000011,P000111,1241,105,883,3,460,250,Medium Stock
INV00002264,20260625,W000011,P000114,1089,96,665,2,518,250,Healthy
INV00002265,20260625,W000011,P000158,1218,74,287,4,1001,250,Healthy
INV00002266,20260625,W000011,P000155,1068,120,869,7,312,250,Medium Stock
INV00002267,20260625,W000011,P000156,1054,189,844,10,389,250,Medium Stock
INV00002268,20260625,W000011,P000157,1462,234,426,0,1270,250,Healthy
INV00002269,20260625,W000011,P000154,1280,68,600,6,742,250,Healthy
INV00002270,20260625,W000011,P000151,1017,196,967,6,240,250,Low Stock
INV00002271,20260625,W000011,P000152,1411,131,382,1,1159,250,Healthy
INV00002272,20260625,W000011,P000153,1370,30,333,5,1062,250,Healthy
INV00002273,20260625,W000011,P000174,1040,241,618,9,654,250,Healthy
INV00002274,20260625,W000011,P000171,1486,410,472,0,1424,250,Healthy
INV00002275,20260625,W000011,P000172,1059,258,897,6,414,250,Medium Stock
INV00002276,20260625,W000011,P000173,1109,202,949,5,357,250,Medium Stock
INV00002277,20260625,W000011,P000170,935,21,374,4,578,250,Healthy
INV00002278,20260625,W000011,P000167,973,257,750,5,475,250,Medium Stock
INV00002279,20260625,W000011,P000168,1279,67,360,5,981,250,Healthy
INV00002280,20260625,W000011,P000169,1343,221,457,4,1103,250,Healthy
INV00002281,20260625,W000011,P000146,919,160,260,2,817,250,Healthy
INV00002282,20260625,W000011,P000143,1311,143,1055,5,394,250,Medium Stock
INV00002283,20260625,W000011,P000144,1240,144,545,9,830,250,Healthy
INV00002284,20260625,W000011,P000145,1070,264,586,6,742,250,Healthy
INV00002285,20260625,W000011,P000150,968,161,728,2,399,250,Medium Stock
INV00002286,20260625,W000011,P000147,1369,336,1242,0,463,250,Medium Stock
INV00002287,20260625,W000011,P000148,993,76,268,3,798,250,Healthy
INV00002288,20260625,W000011,P000149,987,18,682,4,319,250,Medium Stock
INV00002289,20260625,W000011,P000166,967,239,687,1,518,250,Healthy
INV00002290,20260625,W000011,P000163,1306,20,717,5,604,250,Healthy
INV00002291,20260625,W000011,P000164,1374,248,792,7,823,250,Healthy
INV00002292,20260625,W000011,P000165,915,75,324,5,661,250,Healthy
INV00002293,20260625,W000011,P000162,895,104,489,2,508,250,Healthy
INV00002294,20260625,W000011,P000159,972,260,525,9,698,250,Healthy
INV00002295,20260625,W000011,P000160,1479,299,789,9,980,250,Healthy
INV00002296,20260625,W000011,P000161,804,134,371,6,561,250,Healthy
INV00002297,20260625,W000011,P000121,878,126,710,10,284,250,Medium Stock
INV00002298,20260625,W000011,P000120,896,168,238,4,822,250,Healthy
INV00002299,20260625,W000011,P000119,1497,348,618,6,1221,250,Healthy
INV00002300,20260625,W000011,P000122,1182,302,404,5,1075,250,Healthy
INV00002301,20260625,W000011,P000125,957,14,277,7,687,250,Healthy
INV00002302,20260625,W000011,P000124,1475,245,1273,10,437,250,Medium Stock
INV00002303,20260625,W000011,P000123,1075,304,948,0,431,250,Medium Stock
INV00002304,20260625,W000011,P000126,1137,22,902,9,248,250,Low Stock
INV00002305,20260625,W000011,P000137,1263,166,1034,9,386,250,Medium Stock
INV00002306,20260625,W000011,P000136,932,108,257,10,773,250,Healthy
INV00002307,20260625,W000011,P000135,1089,165,306,1,947,250,Healthy
INV00002308,20260625,W000011,P000138,1360,308,723,1,944,250,Healthy
INV00002309,20260625,W000011,P000141,1208,130,449,3,886,250,Healthy
INV00002310,20260625,W000011,P000140,1208,45,271,3,979,250,Healthy
INV00002311,20260625,W000011,P000139,966,198,644,4,516,250,Healthy
INV00002312,20260625,W000011,P000142,1462,385,684,1,1162,250,Healthy
INV00002313,20260625,W000011,P000133,1105,251,713,4,639,250,Healthy
INV00002314,20260625,W000011,P000132,1417,67,663,10,811,250,Healthy
INV00002315,20260625,W000011,P000131,898,188,741,3,342,250,Medium Stock
INV00002316,20260625,W000011,P000134,1301,228,1211,6,312,250,Medium Stock
INV00002317,20260625,W000011,P000129,1287,137,860,9,555,250,Healthy
INV00002318,20260625,W000011,P000128,1233,46,687,5,587,250,Healthy
INV00002319,20260625,W000011,P000127,1428,95,748,10,765,250,Healthy
INV00002320,20260625,W000011,P000130,1236,47,297,8,978,250,Healthy
INV00002321,20260625,W000011,P000181,1149,237,969,3,414,250,Medium Stock
INV00002322,20260625,W000011,P000182,1463,351,679,7,1128,250,Healthy
INV00002323,20260625,W000011,P000183,1339,322,994,8,659,250,Healthy
INV00002324,20260625,W000011,P000184,885,148,685,6,342,250,Medium Stock
INV00002325,20260625,W000011,P000185,881,244,532,2,591,250,Healthy
INV00002326,20260625,W000011,P000186,930,153,470,8,605,250,Healthy
INV00002327,20260625,W000011,P000178,1237,151,859,0,529,250,Healthy
INV00002328,20260625,W000011,P000179,1364,39,326,8,1069,250,Healthy
INV00002329,20260625,W000011,P000180,910,261,669,6,496,250,Medium Stock
INV00002330,20260625,W000011,P000175,896,237,902,9,222,250,Low Stock
INV00002331,20260625,W000011,P000176,1059,181,508,9,723,250,Healthy
INV00002332,20260625,W000011,P000177,883,257,244,1,895,250,Healthy
INV00002333,20260625,W000011,P000187,1477,236,709,2,1002,250,Healthy
INV00002334,20260625,W000011,P000189,1202,23,330,6,889,250,Healthy
INV00002335,20260625,W000011,P000188,1104,160,853,7,404,250,Medium Stock
INV00002336,20260625,W000011,P000195,1486,230,885,5,826,250,Healthy
INV00002337,20260625,W000011,P000194,991,108,408,1,690,250,Healthy
INV00002338,20260625,W000011,P000193,1418,132,1202,10,338,250,Medium Stock
INV00002339,20260625,W000011,P000192,908,222,773,0,357,250,Medium Stock
INV00002340,20260625,W000011,P000191,805,101,300,0,606,250,Healthy
INV00002341,20260625,W000011,P000190,975,244,714,6,499,250,Medium Stock
INV00002342,20260625,W000013,P000070,1473,381,1366,4,484,250,Medium Stock
INV00002343,20260625,W000013,P000071,1433,416,1107,10,732,250,Healthy
